app_name,version_name,file_sha256,file_md5,url
365春秋万年历,2.9.7.2,775a6c86d820b52a5271f5cf4488c9e13c8f4d36a750e71d750f93b40150289d,1dc4df078a49e5125b639d1b18d6db5a,http://storedl1.nearme.com.cn/apk/202201/24/72ad4840484e2efd1e2abc7f24e4e008.apk
微格视频美颜,3.2.0,37d2cb58b065bd09c4b365e54e347b38d95141f7953a2c4713a1be6e487d8fc9,d560f1f55e1854fcc4206a7d5b14dab9,http://storedl1.nearme.com.cn/apk/202112/16/1c84d5a4824a76d212f9ad5fed29547a.apk
微格视频美颜,1.1.7,1a481735005763422d64ff2855404de575d75d7dd031849d16c17629b6e18935,d06d4dccacbf549ca5c6e7829fc6e358,http://storedl1.nearme.com.cn/apk/202108/19/6bb8365c8bce3bc058efafa3114a7a3e.apk
微格视频美颜,1.1.4.1,4da4a1940f7916c5f5910614e68010031e6a398664906aa1d2088c561999937f,641e2f07aa42fcd0cec237935af771b8,http://storedl1.nearme.com.cn/apk/202107/30/7c631ae85ac9ef8e134e1087c7163922.apk
WiFi一键加速,1.2.0,f45940898f5d34a4833e2a3ee56ef459ac9020aba2794aee9222e271d49ef1c8,9db4c8886695600fb4f7e077483e541b,http://storedl1.nearme.com.cn/apk/202106/17/d600b7b538064426d9ef11e0683143b8.apk
极快电池专家,1.0.2.4,ead8a810231c0fe457996072fb4e82e2434342543fb8ba0873cf0f67b5ea7b34,c1d076d9f5e792992343dd45bf6e657d,http://storedl1.nearme.com.cn/apk/202204/19/fc73d2de84adc1cae5f78d147ea224ac.apk
微格视频美颜,1.1.6.1,a89bd03a2d2bf3fad94fab53e7af213ae5094701e9af5862496b1d4f2fd10a65,24795c2b994e2aee69e641e7534ae320,http://storedl1.nearme.com.cn/apk/202108/13/6a4f58afb8bb098ebc7d943adfeb5b66.apk
WiFi一键加速,1.3.0.2,90b2a69728cd4c9d8403d21a15470bc204b3cb837d9126444325797eb72f1a12,4224d15097fb6af2802ea13284163b91,http://storedl1.nearme.com.cn/apk/202111/04/7213c749a95e0b9983853f12ab90fd1c.apk
极快电池专家,1.0.2.2,f14f2eb499f225e19fcafa7d7181e145497ab783982aa8f36e65c8fb3b9665ec,8111ae435c02761f670818f8d4df1ada,http://storedl1.nearme.com.cn/apk/202203/21/e8b9b0d0a62752c7fc811d9982828690.apk
全民天气,2.5.0,25acebc74cc5399c5eafb85df91b75e25c809075b718ec36c1fc103b360ef792,ff740387c49c5013529eb4ba946a1457,http://storedl1.nearme.com.cn/apk/202105/24/e83e6f9e05d7baf6df3bdadd72802f1c.apk
365春秋万年历,2.9.5.1,e65d9c2458fb455556dab6c2f9b9c9fd9b8550dabb4039759c4a45df454d6793,375dadcb959f19a1eab6313a8efca207,http://storedl1.nearme.com.cn/apk/202109/24/dcad24b582621012f9beb4283f90879e.apk
365春秋万年历,2.9.4,9cf68b007b9afcc73531ddae95bf0fdd57c03fe7489312afbf7c9fb2990349e3,f8d6c25bb2b112a3a9bd9158b94d4783,http://storedl1.nearme.com.cn/apk/202109/01/016f5492bd33d1a3cb44ab4d09ae98c3.apk
微格视频美颜,3.0.0,4c1f60e9010f50dfcc5785fe1aea3c02b6ea99b8b8f472f725ef833b0e61ccb9,5a978877efc481a84edc386e104525e6,http://storedl1.nearme.com.cn/apk/202110/21/d7d74ab39f8229cf4ea9f96851f3c9ff.apk
微格视频美颜,1.1.5,fa0261207c29f320ea9d829b1d18b233ca0142ac8564a9c9e9734491741ed53b,39725ed008accf265d273f2b30a12dc4,http://storedl1.nearme.com.cn/apk/202108/06/1bbc3106258aad099b8ddad93d54d740.apk
全民天气,2.9.3,b003ec27bded523c6dc6556768455dfe2af66837c416641d37308a1b7cc5b69d,fc4b0b40bd0bb0a40f4fbfb1752b29fd,http://storedl1.nearme.com.cn/apk/202109/29/48b620aaef39a327cb2bdd243492384f.apk
全民天气,2.8.3,2c6ba1ba28bdf970517c25b57a10d1b2605f6394002aac3ad44b5c6fef3601fb,b99984d83afb1135851d5322aa1b9107,http://storedl1.nearme.com.cn/apk/202106/28/505b207c26c9ec826c874da2cb88c14c.apk
微格视频美颜,1.1.3,295078f4c4456955c64e129328d0c7274f19cd43090b1b0c7ff60cd81f026c8a,454738fd58a2e9a2988c13977e0c636c,http://storedl1.nearme.com.cn/apk/202107/26/b6b25e854a88ad04bdf16c6dc9bdd348.apk
365春秋万年历,2.8.3,fc8777f07acce49a1a9c534063bbfcc781435f163418166290f5bcd45adbc50b,9b621fe199a1de16535fdf93b7382087,http://storedl1.nearme.com.cn/apk/202106/28/f19ab7d1448b493a9b2b1604b18dfdec.apk
WiFi一键加速,1.2.1,01a2b6ae74014c60213ce7164c8affbc9fac16564390ffba54f1e7c7469f6c8a,1ea3bece62eac2ee468852e70141e56a,http://storedl1.nearme.com.cn/apk/202106/28/492ce7e2755106f7d7727613e4cfeb7c.apk
微格视频美颜,1.1.3.1,0ff112f53f934229be0f75141e58385568eec9575af89c0239a5b32190550a24,71a96d7982f63600e466e99c7230dc74,http://storedl1.nearme.com.cn/apk/202107/27/ee0e9ec10e16db4380410e53410f739b.apk
春秋万年历WeGo,2.9.4.1,e1564f97e076d2b8f9c1fe8380a975b5258e47b36d96d07e733d8d886e8a0241,7eabbb8dae53f4f21be9bbc5ad73fb0e,http://storedl1.nearme.com.cn/apk/202109/16/d66d2f45d39fb56c8685fd5a1f760a40.apk
365春秋万年历,2.9.3,a628611fc5cfbdefa5be148be1853b8401d917dfb7738378fe36fc7d0a5ba8d3,14e8d80c7fba6b4637a306f0eef9a5e0,http://storedl1.nearme.com.cn/apk/202108/11/367216c9a8054d89dd3d95db8c7c413a.apk
365春秋万年历,2.9.0,68c7892e347473cc95393c768e4e4df0adc7e5a72efdac212eafd440c1e5773d,a047f02c380ce7cf069e2122b4cd3b16,http://storedl1.nearme.com.cn/apk/202107/14/5c17f9de484cbbc808df4178aafd7b6b.apk
微格视频美颜,3.3.0,c5b9a2fc42e4004ec4fa79b3e3e8befe4e8c4a50178a33132152a5aa679425aa,8c286170b04a97e7e30310d11cc17c15,http://storedl1.nearme.com.cn/apk/202203/17/eedec24b42652f166e30100474890ebb.apk
好彩来电,1.1.0.6,cd78b979a7f784c47c90fdc65ffdbd0b9185d1abd46ed33b382d4045872e29fb,e91794dc7ba324c3652a3038810ee88b,http://storedl1.nearme.com.cn/apk/202204/08/eca156ac6e7ddacf2c1cd1d7556a49d4.apk
微格视频美颜,1.1.9,8a497b7e9cf968d341a98205bc1bfcc83161fd3e13c865cdfe0d72a693eef566,fcffec4ef47194ea582820b2929e6a74,http://storedl1.nearme.com.cn/apk/202109/12/090ccadaa8384ed62bf3e5340302b2a3.apk
微格视频美颜,2.0.0,b5f5316ea8fd8fe1718c5937d5f8cafeec9edd1b6f8d95082208a49dcf104be2,2ab7476562dbd02a1b561bddf3f5dc81,http://storedl1.nearme.com.cn/apk/202109/28/91f20d3d9ec80f9a79fe97ebbf36f351.apk
365春秋万年历,3.4.6.0,9d054575ff173430b95a78c65175848c56850c89b8effabd3114b664ed4755df,d6c7a786ac2ecc9b81080f9550c67241,http://storedl1.nearme.com.cn/apk/202208/19/b921e6b36decd4eccfe69c44e81b15ee.apk
WiFi一键加速,1.2.1,dcfe8fd8bb985ff22d0644f710af94305d9ca5cd8aedacd9eec795148d73f7c5,a38c1b156525b5dfcff09872610424bb,http://storedl1.nearme.com.cn/apk/202106/28/317eb2efaa0725d6f0f4127d96070280.apk
365春秋万年历,2.8.5,893d2fddad3e0164fbc7731079a0aee8a81a414667fa466e417541c96c66a48d,b279d6a6314d525609ce9fcb684c9276,http://storedl1.nearme.com.cn/apk/202107/06/591a34ed238f66042ef8075c6a62cff1.apk
全民天气,2.8.1,91b8c84f03a122979a68e0adac8feda7b01f27f0f613f8e47a7a440695a7abc3,c542cb518a6fc23eede75a37bf7965dc,http://storedl1.nearme.com.cn/apk/202106/10/48096a2b037a3101db32cf36c84cb5f1.apk
WiFi一键加速,1.2.5,ce98fa9b0b7eb8d60fbddeddbb9b41763f2212cb7fa0f5dd54856ffc6832d8b4,982bb91365f7e797d0637ad7082afbed,http://storedl1.nearme.com.cn/apk/202107/15/38f1975e0d038e2129792b4187dc5615.apk
全民天气,2.9.2.1,99d255e37de82aee2c609b646411d8a2411bf233d4e77fd59844a58077a47ac7,4fb6d5e95fe0cacf0ceaa08aa24df3e7,http://storedl1.nearme.com.cn/apk/202107/22/25b53dd290dbe8025fbe57816fc447f3.apk
WiFi一键加速,1.1.6,7012f8cc12eae4920adbd874bea59d9488f956159b469ca5281b00dc53d57a79,b83622d28bb83591cfdb6e69a21b4e40,http://storedl1.nearme.com.cn/apk/202106/02/ba771951f6bf792c63c140dadde85365.apk
微格视频美颜,1.1.5.1,06b84d054af73e5092c7451ef9ae7cd64480c9f27e9ff53e55935b73dac2f413,403f8593f8255f7bf62aecc647608094,http://storedl1.nearme.com.cn/apk/202108/06/0f354b5a1714410903d54a4e02bb46e7.apk
365春秋万年历,2.9.1,013ed463f10ccdda68f67aefa9da57ebcb500056371055850e4121c900d8dea3,9eec361b9ac2a2ac12f3db312bee9757,http://storedl1.nearme.com.cn/apk/202107/26/b6936a8ee553a206dc910d4901e3c889.apk
365春秋万年历,2.9.6,76df52435a42a1ba2ca61ca852c3147454b7f62265e5d572a9b4a23060385971,d9d5a7cf795c33862e433f80705500bb,http://storedl1.nearme.com.cn/apk/202110/09/24c485525582e617564f5db64aee20b4.apk
365春秋万年历,2.8.2,167ca07dbdd8b4f48ace614173f39db8f9e8e45eb751f3cfd0626417de0f1130,95bcc4483b4bac5be27956633eab198c,http://storedl1.nearme.com.cn/apk/202106/23/aeff7ceb43c8b7adaa0e190bb3503de2.apk
WiFi一键加速,1.2.3,1e16d0210294c2c57e010dd3d46cdf0a06189cf81bd2a32b52928fc3fb5ebd58,8b92c01129d6ab19966af0c2b806f06d,http://storedl1.nearme.com.cn/apk/202107/07/3cb08e263d7287d87d785699f691edc5.apk
WiFi一键加速,1.1.8,fff8f9dc06318b06910f43b37c3ad32794f948439f4dc250da6de20e88386f37,17b76d9b41ca68f634ae4ac17d0a8e02,http://storedl1.nearme.com.cn/apk/202106/10/816a6b4c8ee6154ba26a3990fceb52c7.apk
365春秋万年历,2.9.4.1,0ecaaf5f6ed8d57043ed7bf22dacc5961c0c7f68319c23496ea269129bb4155d,e8b027b7e45ae46aeac5f6b92c654b28,http://storedl1.nearme.com.cn/apk/202109/17/2fd32a2964a9839661af89da0dd15192.apk
微格视频美颜,1.1.4,e83fea44ffcad02ec77947abb49c231bef6ed896edc93d72d843a68fc24f3659,bc686931acf9251fb21f41bc5aa8bae8,http://storedl1.nearme.com.cn/apk/202107/30/f9e1f8e966050479f6bbb124449a188e.apk
WiFi一键加速,1.2.6,a89e9373320bb166208926b19f6d222351247dd38dcd59250cc8d936be10b07e,e8472bf9617a947ee4d7fb4ec4130cd2,http://storedl1.nearme.com.cn/apk/202107/21/58663f9712727cb284a5909bebaf631e.apk
全民天气,2.9.2,c87a332374adccfba3644875eb7b82d6fbda04909437526194e99a04c98ebdea,3809065876c1c7687a51b2057701d036,http://storedl1.nearme.com.cn/apk/202107/16/6df1ab314cad1d965afd5ee9f20b485b.apk
365春秋万年历,2.8.4,793f5ec0da888c92723d7d9b327a104cb2b634ccc69356725d32f4b2bb0323fd,ad0f2af345b4667e641d248a523c765c,http://storedl1.nearme.com.cn/apk/202107/02/2534ca779786f5373ef85ddfbd53aa5c.apk
365春秋万年历,3.4.9.1,0535ce378a9b61a73e013497ed03eb7f6f424dd947aa021dd73f3a0c903197b4,04b51e5800fc1134f8a5d22e85bfd90d,http://storedl1.nearme.com.cn/apk/202209/28/91cd3a6ad286720f48b9f79468c40e34.apk
微格视频美颜,1.1.6,a040a0f6302ee392b7b85dacf4bbdcb5f30a2000afbff70f647e865c20a6df88,6c3df44158b70fa441231ea27b10400e,http://storedl1.nearme.com.cn/apk/202108/12/7cf56fe4f81953584541f96b8b930378.apk
微格视频美颜,1.2.0,f49c82bd99edfa6b0b98fafa0b8ad477ba428319724083d055a9a1b3619c15f6,5b2ead4ddc0abc917cda5de0acd252fc,http://storedl1.nearme.com.cn/apk/202109/15/fe543674075de174adcb374b6d419017.apk
春秋万年历WeGo,2.9.4,4d18574e0a7a24dc910147624f65e9ecc3b9ebfd327c02975dafd80b79d70796,55a71d1373c7609a8612b9bbf044360a,http://storedl1.nearme.com.cn/apk/202108/27/ffb2d3baef6009795230fe2c0b462c2a.apk
全民天气,2.8.3,a6b127e5166f2a2b1bade1ce33ba2d10d156cd3fcb79eeb1d31fe4556f76dea6,b5995027b017cc5f3eb607b412f81d87,http://storedl1.nearme.com.cn/apk/202106/28/7107374b4cb79fb5ce4b4c7beab4466b.apk
微格视频美颜,1.1.8,9b2a736cd04a34e8acfe2546394b15d4f1a44d594d62c1dc157ba1a7dfc2548c,8ff8c5505cd3899434bea4243846760b,http://storedl1.nearme.com.cn/apk/202109/03/b562fcd8c326505bf81ef4b4a00efc6a.apk
微格视频美颜,1.1.7.1,b268ae0c8b75b96700a57f07e99d8d56e29ed06582a43dcea62a5cae2a827c3a,c22c0aae04a527ae79ed69d164e18f11,http://storedl1.nearme.com.cn/apk/202108/25/6903aa7fae51de5e83f52f0643ed7409.apk
好彩来电,1.1.2.3,82c43b1d9b4416b8568cf3c040d53c53a08124d5a2a4369725e37827b0abeb78,49a1eea795ee0ee773769d9e62e3945c,http://storedl1.nearme.com.cn/apk/202209/28/2340e81af7abaafca33eddb8b7e891b1.apk
全民天气,2.7.0,9645e182306e5823496f7d0b08e6b8782fd8d8ec1feceea2414fc9f288da982d,7374bfeed58b7c72ac50e35a33e8aa13,http://storedl1.nearme.com.cn/apk/202106/03/a1edb020401f7517354edd4c1a22f9f4.apk
微格视频美颜,3.1.0,2e7d864bf17bb7a68117d4bddce7821ae222196e0830dbea4f3640480e25bf00,086b3466db436658ecf2b76c884e7fcb,http://storedl1.nearme.com.cn/apk/202111/22/39dba1664379f46901767289d83e262b.apk
多多计步,2.1.2,3f2e9b1f65106ac5361a6a2a761d9e7d72eb1f328dd14c473ebf7fa90a3c680c,7ba99c3536a8b1d13eebd99e63ef7006,http://storedl1.nearme.com.cn/apk/202108/22/1210f706fc250a429c1cf33eaa028d51.apk
多多计步,2.0.0,08004941af42186bf19b5c822818430771d621f7b8227df74cccd354ed1ae4ac,7f8706eaf40e8e61473824ab9a1d6ee8,http://storedl1.nearme.com.cn/apk/202106/11/6016e8afcdd95cf94edf740d3fe2a53f.apk
柚子计步极速版,2.3.9,9a136feff0315678c182161ba1bb4072e60502c0d0ae57715aabe58a5226aedf,5e1644622e5d2b634e2f55299528223e,http://storedl1.nearme.com.cn/apk/202205/26/d0435994ef25d8251fc610b4aefd168c.apk
@string/c_,2.0.9,da73cecf67e3966e0e5e420d57c5cf492d47d25772b3158bf541a76966fd7c10,323104a3b954516fa136ffaacd2501a5,http://storedl1.nearme.com.cn/apk/202108/03/c60bfa7c46e15d6768288837e2b68abf.apk
多多计步,2.2.4,3b789e7ef1ea19c09f8f8417b5fe91be3cb5c446c4c34f320b9e615eed2387bd,8bed561264e441eae999f9b6fdf98002,http://storedl1.nearme.com.cn/apk/202111/20/622741da9c1a9af42e6964a14bf5c954.apk
超能手机清理,1.0.9,dbd78af4e879cf3111d7afaefdf2213d218f8a843ba71d76355aca58e34c820a,f89b730f47e96eccbf64601c764643d2,http://storedl1.nearme.com.cn/apk/202205/20/93231cd30ca5a78b23bb39503495cff2.apk
柚子计步极速版,,a66a3f5390ac491f279d639997c574b7b4b393738c4ee4042c32b8fca7d3fb4d,718faa0d1a28ea26dc2e0aa84574b779,http://storedl1.nearme.com.cn/apk/202205/17/f7ebcc03d411eaf88c05c47f98ef0c97.apk
全面清理专家,1.0.6,82a2ae77d0aa941ac834eaecf169544d91d401274af6636075921cc50577c616,8de0176ec8a0bb8d341db5ddb8c74897,http://storedl1.nearme.com.cn/apk/202111/11/de75bbfa6b50073b7c8c756dd00f4f83.apk
全面清理专家,1.0.4,37e9c7b2d222faecdc43c6f0d626221ad53960bd777076974effbc98e3063f3d,db3b9be09e1c2a94d26364d269e50599,http://storedl1.nearme.com.cn/apk/202110/26/8ad85b9a457ad47da86d2b460e6b524e.apk
91极致清理,2.1.3,5ec77548b503baa95f7ecb1b38f1ecd40b45b83bf97da55dfedd595f8c02fe7a,a9c971b8ac8a85f2b7ad1037ca416936,http://storedl1.nearme.com.cn/apk/202109/28/0d0a3988de1326d6b58f340b1f2527a1.apk
多多计步,2.1.9,07caaaaf86ac48be645e10098c89771832aeec9ba103adae7431f91c08bd408f,28699c7a4c2a8e210ec41d5523c7a9dd,http://storedl1.nearme.com.cn/apk/202109/23/dec221728b67cff23b8a62363448bc49.apk
畅享大字版,1.0.1,398796b1afaa4fddea74dbde7fe3906290973af4030a912bf42025cf526d70dd,71222c961ddfaf71d22ab84e7e4c39b4,http://storedl1.nearme.com.cn/apk/202205/27/deecb9c708a4251655c4b72df203251a.apk
超能手机清理,1.0.1,917b8e40084d2ca5f7cd4b69bfb3baf5a87200121cfbe2d72fadebba5ccf10a2,d047145bb252abf3f0060b9a8ba8806b,http://storedl1.nearme.com.cn/apk/202204/21/1b8c43fede13e1e9f55426507bc8635f.apk
趣看极速版,1.0.0,bb3c720c986065097f8103bb4bfd5a96dd001cc9dd9c9f068d4555787803b1a9,0fc32118939108f0863740c77df8497e,http://storedl1.nearme.com.cn/apk/202205/13/fad9c4b0102dbbc6dbcf8317748aaa7d.apk
超能手机清理,1.0.4,5171210b8d93f27ce3d9cf3da82a6d24bf0e25786784f56202a6e4c41a0925d3,6ee7fa3891c6a7e54930f91a5a1f9392,http://storedl1.nearme.com.cn/apk/202204/29/cbe75c7271a9794c4cb44d645f62f080.apk
多多计步,2.1.3,f4519855d0011fd4316127a89fae3d51b4f48f5cb0b41aa88a1f48a5e42f3756,5bc2ad6be6751fabe3ecff58a4f04faf,http://storedl1.nearme.com.cn/apk/202108/30/8085f2e8f5092175f13c028765887c16.apk
全面清理专家,1.0.7,e1de671f70c466bbd2f71d0ce2170cf7d5db844edbf8260a57d643b6f4f2430f,98898f3295406dc124ba038bfdbd7a21,http://storedl1.nearme.com.cn/apk/202111/15/c7b6c38b17af502c700a95f9f6be47e0.apk
多多计步,2.0.5,d29c5c84490a41ac6f8018d0da89ae1e686cb335daa968234a35dcd252ce88a5,49109e9b322492096ab3c0a2809ed146,http://storedl1.nearme.com.cn/apk/202107/07/8145be341353fcd5f08fbc43774f976b.apk
多多计步,2.2.6,2dd117617ecb4b20429a4f57e4f8372fe6e7595ef5cc23beabd47803a72a036c,89afd7d7626cba67cb61a5ba3b42ccfa,http://storedl1.nearme.com.cn/apk/202111/27/379a040fd94ee1e5f4cecf88aadca84b.apk
多多计步,2.2.2,54bfe988c875503c1b0e0f70d4b4a032f59e22577420db155ef4c57fd3d34ad0,0dae1ef5e1f2e036526737c7415f8e50,http://storedl1.nearme.com.cn/apk/202111/17/c22b4c174c3626b495fe8121c1136b8c.apk
多多计步,2.0.5,5eb9f1ed41676d88c824f625ef1ce7dd50bc4ba8181f79140366d981a86838fd,53d9935aedc2234d318b31aeb9402d82,http://storedl1.nearme.com.cn/apk/202107/07/243e93f0cc22904215fc88fe75f03f80.apk
多多计步,2.0.1,076613481deda1ca6fca483530564e8c57fc22b73bd717e8e06dc72e42a05edf,db5b3419106d9526a1528c42af724d74,http://storedl1.nearme.com.cn/apk/202106/15/09a32291bc92e8bb450404bbcba0dded.apk
全面清理专家,1.0.1,166f7f9c1f072dbe474a17a84fc44d6e2a62781fab04bbcd4bb216c36e19e41f,84153d45c8c56f9784b9664898d977a9,http://storedl1.nearme.com.cn/apk/202109/30/a618bc12fef8096ce1737c079d71c94e.apk
西瓜壁纸,1.1.0,88a1d9b058da21861d4d7e93b8da87a6b4df36d912a4e543acd6e7bea6c640df,cd2257bb8b42363cded90fb7f9cf5d24,http://storedl1.nearme.com.cn/apk/202205/27/001be86987129031195c6eeed12c3cdd.apk
趣看极速版,1.0.2,1ad3dee0bd53cd30eb9da6645d87059d58f99a5ea7a648d6234ee2d615c642f6,66749aaab6c5fc4b5c3fc8a88e3033fd,http://storedl1.nearme.com.cn/apk/202205/27/98354d35bdc76b877b1b862d82273ed6.apk
全面清理专家,1.0.7,f93baf9bec48c06fde902d20ed842a244dfd14b95968ea9484504ce0d9bd1803,aace8bb88a8712b39be02213a04bf8e3,http://storedl1.nearme.com.cn/apk/202111/15/c7ffa142ba47e2873d768478b9b18cf9.apk
畅享大字版,1.0.0,4adf56ef700650c34b291ee8d5d22dac2ff9a233f52f3d92e2f7a7d8111dd565,d5a46d030dcd293786bb41abc48ff271,http://storedl1.nearme.com.cn/apk/202205/26/45e4761aafacf7f33f2d99dbdd349f83.apk
多多计步,2.2.1,18cb8d4e6f389a9ad6a9b3e6551347b6e105cb3ada4a354aeb621e53b42ac324,99a450c32fba3c1479857a7cc102bfe7,http://storedl1.nearme.com.cn/apk/202111/16/84e0a7acd450bbb3b7e5e8b1830cb577.apk
超能手机清理,1.1.0,ad962c8186e9fb58fe760ec4191925a0305b8afd5253abb51abeed2c3ae972d5,8ff0f327289021609d308df0222470cf,http://storedl1.nearme.com.cn/apk/202205/27/0b4b99995e722658abcc6f7a5ccfc14e.apk
多多计步,2.0.8,ca3b8f122370fbb5055a3d21663166f117efe5c014978182a8b4e297cc377dfc,ecff5e1cd7596e4cce57a5e8f8313d10,http://storedl1.nearme.com.cn/apk/202108/02/7c64c53eee32516dfb45884086ace997.apk
多多计步,1.0.1,bd7757005e3c8265b7ad5d07c1300b8944cced6e0eb2a69392e736cd9b996192,63c9eafc3eb79e9b17d7411eae1e4438,http://storedl1.nearme.com.cn/apk/202106/09/3e235b7db93295a2876e465d499265ab.apk
@string/c_,2.1.0,c53d00f0a93547fe1d2ae80f5fe564efc2f1e002790a426ea0ca583780bc5416,3bfe2f9b81e85acfead1aae24563d9d4,http://storedl1.nearme.com.cn/apk/202108/06/90cef44664fde38c1d919e57a6d55b75.apk
多多计步,2.0.4,cb592fe1f5532e8815db4ddf5764d526509676016b6e5158f8bc79401e12ded1,692df622c929773ba0b9b6cf8dfb18f0,http://storedl1.nearme.com.cn/apk/202107/01/4cf2589924a2e7e7a8d4b08196bb0474.apk
全面清理专家,1.0.3,9021a0c108200f76dbf2c909e4fb6b1cb2556805d580408f34c31d5d02d0af26,5f915900ef3546f2931c93afd67134fe,http://storedl1.nearme.com.cn/apk/202110/18/d57d354346d5a94ec5fb35b7ecccb81f.apk
畅享大字版,1.0.0,65d029b1f4b1b5e786bc3fa910af4fcf6d5dc48fbb6363555f279ba28ac81a71,0633e43be75d12ca45252d53f4254d22,http://storedl1.nearme.com.cn/apk/202205/26/d374379060ac3457491bc459490e3ad3.apk
多多计步,2.1.4,32808580436e2ac49446f24a637e13e727806f3fe0e04cad38ebde532b2b92a3,35f1d85273b1649dd3d1d0c273368f57,http://storedl1.nearme.com.cn/apk/202109/01/87fdcfa63ec597b09b7e948d35a78dd6.apk
多多计步,2.1.5,ac55b7d4c0425cd6968e7b77168ec3486313d998a2fb43ed59c3fc19e7f453c1,83c77f8ea7e575be9ab621570fc50cfe,http://storedl1.nearme.com.cn/apk/202109/03/9b8f00c11e394bbdd764c0e817d7ed50.apk
全面清理专家,1.0.5,db7e05de99baf540dd1ea8173940416b9ecdc3b73c2164a617b276b639f246d8,3d36f4624268e3290b5138695cd11760,http://storedl1.nearme.com.cn/apk/202111/05/c920110575168d7d1ca940c23ef37201.apk
超能手机清理,1.0.2,19482ebde008ca732584e2730fbf745eef4535ab446a4121ec188be2ab9d3a92,3bc791d232d0e8dde4085629d120bb11,http://storedl1.nearme.com.cn/apk/202204/22/5a1b0ff521af0b209207e4ec28cd85c6.apk
趣看极速版,1.0.1,be22c2b82314e8db3d0fd8fe8afa0de536bbc3f26588aafc3e6e7cc38c9f1c85,7f05616b171c195f69c731d96cf43913,http://storedl1.nearme.com.cn/apk/202205/20/d7254db62a07f87f2866cb551e30fbae.apk
全面清理专家,1.0.2,ee7f1fa60824e4350ca959b4fc5541cd4f7ceebbfd28955031d99a41760698f8,fdbbc65462ffa67f449baa655a640d88,http://storedl1.nearme.com.cn/apk/202110/11/6066e91ce05ca4323452bb522e94b792.apk
多多计步,2.1.8,00e7c764f24284d6482eff17d289a18e1a9fd1a39f406c129202669439caca60,b8fa7f5a8fc42cce3499aa131070475e,http://storedl1.nearme.com.cn/apk/202109/13/7b13f8148bf62ab67a9d92e63cadb504.apk
超能手机清理,1.0.5,89597b0a094f630fb333bb24436214fe6a4daef3ceea128d1ad659e2ebee6794,3b3c1c304cd2b013915a7de725cd865d,http://storedl1.nearme.com.cn/apk/202205/06/465f3e8d81d78bec597bcce62ce47f70.apk
多多计步,2.0.2,267dbe22687b045702521ab9715809e8c80d84ae65bb4a4538172b53f9f2c046,eec439fb3950d0a12e0d908141094250,http://storedl1.nearme.com.cn/apk/202106/22/27e598f02ac7847916a441f795d629b5.apk
全面清理专家,1.1.0,dd75e6f399a83aa06e3d9c13b8b3d2f829ab174403f9f51374ddef9d5203412f,7b140c924c3690714ab917518dd2a4be,http://storedl1.nearme.com.cn/apk/202111/24/4e5c8a1965b487b126367ef95d054238.apk
多多计步,2.1.7,0627132650f0b07740a2064b53bf6df3a2f6971112496737c77e01de785dc159,8ec1cbe985a7309776c92a3d98c5448c,http://storedl1.nearme.com.cn/apk/202109/09/1da931962ccb47a4b756a394759deda4.apk
多多计步,2.0.6,81c351c542eff93cd28a567cd1c1aea250a914120b9d7542ac4bdd8c4b0180a9,35127170b53aaf36d2f30c69f992b8d2,http://storedl1.nearme.com.cn/apk/202107/19/feb5872ad198b0adc920875c1f597f4e.apk
冷暖天气,2.9.6.9,ce052823718ca680068ed3bd110b266474bff5b7d2dcbf2b14e253b619f0d0f5,6bb9e9f3a8fa0d8a9d6ab1cfe1e3933e,http://storedl1.nearme.com.cn/apk/202112/15/d6495cc23bc98bf2e3b850af4ee8b995.apk
冷暖天气,2.9.6.8,f1ac1aa41e5bd7b7cd893c327a63544333719ce7beb6f8d34acfe748e746509f,9f4b5d0b32cbc2a010c793a27c9f8ed5,http://storedl1.nearme.com.cn/apk/202111/24/dabacce76c1a89ec03ac32475cee6307.apk
酷彩来电,1.1.2.4,93e584ed557da889b7c6860f51f07b64b04e7874e3860a8ac5dca7861dd6db74,1a083772ff20cda9c83caf96d0165675,http://storedl1.nearme.com.cn/apk/202209/28/d2e6a88e9ae1f49986cc28c2d15053da.apk
畅连wifi大师,1.2.5,4da90e866db4dc96c13dc2c80ab067feb5b25dcc101030b64a8d0e272a254814,9d216b5a1f3c1bb6bd202092f301b8ff,http://storedl1.nearme.com.cn/apk/202107/21/3ddc85b0ab9f3dc01181ae4fd7aa280a.apk
生财万年历,3.5.0.0,3ea53b53385bbd87c0fbc91d0ab0d4664af038840fb5c6954ce627166e8e3edb,16f45ca7fc38d0f55d2e243a57af44c2,http://storedl1.nearme.com.cn/apk/202211/17/bed7b7fd2807e72e59109d074454287a.apk
酷彩来电,1.1.0.4,2feafde9ae66732be9c272374f2aa1a522f6b529d4487756891758af9d3864ee,c3633f858d4ff84a483b1ee364647552,http://storedl1.nearme.com.cn/apk/202204/02/feeefa01fb3ec951d3738b9202dc0e43.apk
冷暖天气,2.9.7.3,5a6a1d4c3658598682c1c8d3c04559c8ae2f6e4fb760cac40d76b100dc59f0c1,477eaa9be70dd09c083a49804f8e1b8a,http://storedl1.nearme.com.cn/apk/202202/15/08e023830a4f99ad958b929d203cbc2c.apk
